,artist,album,YYYYNN
39100,"볼빨간 사춘기, 스무살",남이 될 수 있을까,201725
39101,마마무 (Mamamoo),Purple,201725
39102,G-Dragon,권지용,201725
39103,BLACKPINK,마지막처럼,201725
39104,볼빨간사춘기,군주 - 가면의 주인 OST Part 2,201725
39105,황치열,Be ordinary,201725
39106,TWICE,SIGNAL,201725
39107,국민의 아들,PRODUCE 101 - 35 Boys 5 Concepts,201725
39108,싸이 (Psy),PSY 8th 4X2=8,201725
39109,PRODUCE 101,PRODUCE 101 - FINAL,201725
39200,헤이즈 (Heize),/// (너 먹구름 비),201726
39201,마마무 (Mamamoo),Purple,201726
39202,BLACKPINK,마지막처럼,201726
39203,에이핑크 (Apink),Pink UP,201726
39204,"볼빨간 사춘기, 스무살",남이 될 수 있을까,201726
39205,헤이즈 (Heize),/// (너 먹구름 비),201726
39206,G-Dragon,권지용,201726
39207,황치열,Be ordinary,201726
39208,볼빨간사춘기,군주 - 가면의 주인 OST Part 2,201726
39209,싸이 (Psy),PSY 8th 4X2=8,201726
39300,헤이즈 (Heize),/// (너 먹구름 비),201727
39301,헤이즈 (Heize),/// (너 먹구름 비),201727
39302,마마무 (Mamamoo),Purple,201727
39303,BLACKPINK,마지막처럼,201727
39304,에이핑크 (Apink),Pink UP,201727
39305,"볼빨간 사춘기, 스무살",남이 될 수 있을까,201727
39306,G-Dragon,권지용,201727
39307,황치열,Be ordinary,201727
39308,볼빨간사춘기,군주 - 가면의 주인 OST Part 2,201727
39309,싸이 (Psy),PSY 8th 4X2=8,201727
39400,레드벨벳(Red Velvet),The Red Summer - Summer Mini Album,201728
39401,헤이즈 (Heize),/// (너 먹구름 비),201728
39402,지코 (ZICO),TELEVISION,201728
39403,헤이즈 (Heize),/// (너 먹구름 비),201728
39404,BLACKPINK,마지막처럼,201728
39405,마마무 (Mamamoo),Purple,201728
39406,G-Dragon,권지용,201728
39407,에이핑크 (Apink),Pink UP,201728
39408,"볼빨간 사춘기, 스무살",남이 될 수 있을까,201728
39409,황치열,Be ordinary,201728
39500,EXO,THE WAR - The 4th Album,201729
39501,레드벨벳(Red Velvet),The Red Summer - Summer Mini Album,201729
39502,헤이즈 (Heize),/// (너 먹구름 비),201729
39503,지코 (ZICO),TELEVISION,201729
39504,헤이즈 (Heize),/// (너 먹구름 비),201729
39505,BLACKPINK,마지막처럼,201729
39506,AKMU (악뮤),SUMMER EPISODE,201729
39507,마마무 (Mamamoo),Purple,201729
39508,EXO,THE WAR - The 4th Album,201729
39509,G-Dragon,권지용,201729
39600,EXO,THE WAR - The 4th Album,201730
39601,뉴이스트 W,NU`EST W `있다면`,201730
39602,레드벨벳(Red Velvet),The Red Summer - Summer Mini Album,201730
39603,헤이즈 (Heize),/// (너 먹구름 비),201730
39604,지코 (ZICO),TELEVISION,201730
39605,AKMU (악뮤),SUMMER EPISODE,201730
39606,헤이즈 (Heize),/// (너 먹구름 비),201730
39607,BLACKPINK,마지막처럼,201730
39608,마마무 (Mamamoo),Purple,201730
39609,"볼빨간 사춘기, 스무살",남이 될 수 있을까,201730
39700,EXO,THE WAR - The 4th Album,201731
39701,여자친구 (GFRIEND),The 5th Mini Album <PARALLEL>,201731
39702,헤이즈 (Heize),/// (너 먹구름 비),201731
39703,레드벨벳(Red Velvet),The Red Summer - Summer Mini Album,201731
39704,위너(WINNER),OUR TWENTY FOR,201731
39705,버즈 (Buzz),`Be One` - Buzz The 1st Mini Album,201731
39706,지코 (ZICO),TELEVISION,201731
39707,황치열,Be ordinary,201731
39708,헤이즈 (Heize),/// (너 먹구름 비),201731
39709,BLACKPINK,마지막처럼,201731
39800,Wanna One (워너원),1X1=1(TO BE ONE),201732
39801,EXO,THE WAR - The 4th Album,201732
39802,"넉살, 한해, 조우찬, 라이노",쇼미더머니 6 Episode 1,201732
39803,Wanna One (워너원),1X1=1(TO BE ONE),201732
39804,"행주, 양홍원 (Young B), Hash Swan, 킬라그램(Killagramz)",쇼미더머니 6 Episode 1,201732
39805,위너(WINNER),OUR TWENTY FOR,201732
39806,Wanna One (워너원),1X1=1(TO BE ONE),201732
39807,헤이즈 (Heize),/// (너 먹구름 비),201732
39808,레드벨벳(Red Velvet),The Red Summer - Summer Mini Album,201732
39809,Wanna One (워너원),1X1=1(TO BE ONE),201732
39900,EXO,THE WAR - The 4th Album,201733
39901,윤종신,LISTEN 010 좋니,201733
39902,Wanna One (워너원),1X1=1(TO BE ONE),201733
39903,헤이즈 (Heize),/// (너 먹구름 비),201733
39904,"넉살, 한해, 조우찬, 라이노",쇼미더머니 6 Episode 1,201733
39905,"행주, 양홍원 (Young B), Hash Swan, 킬라그램(Killagramz)",쇼미더머니 6 Episode 1,201733
39906,레드벨벳(Red Velvet),The Red Summer - Summer Mini Album,201733
39907,킬라그램 (Killagramz),쇼미더머니 6 Episode 2,201733
39908,태양,WHITE NIGHT,201733
39909,황치열,Be ordinary,201733
40000,윤종신,LISTEN 010 좋니,201734
40001,선미,SUNMI SPECIAL EDITION [가시나],201734
40002,Wanna One (워너원),1X1=1(TO BE ONE),201734
40003,헤이즈 (Heize),/// (너 먹구름 비),201734
40004,"넉살, 한해, 조우찬, 라이노",쇼미더머니 6 Episode 1,201734
40005,EXO,THE WAR - The 4th Album,201734
40006,레드벨벳(Red Velvet),The Red Summer - Summer Mini Album,201734
40007,"넉살, 조우찬",쇼미더머니 6 Episode 3,201734
40008,황치열,Be ordinary,201734
40009,"행주, 양홍원 (Young B), Hash Swan, 킬라그램(Killagramz)",쇼미더머니 6 Episode 1,201734
40100,선미,SUNMI SPECIAL EDITION [가시나],201735
40101,윤종신,LISTEN 010 좋니,201735
40102,행주,쇼미더머니 6 Episode 4,201735
40103,Wanna One (워너원),1X1=1(TO BE ONE),201735
40104,헤이즈 (Heize),/// (너 먹구름 비),201735
40105,넉살,쇼미더머니 6 Episode 4,201735
40106,레드벨벳(Red Velvet),The Red Summer - Summer Mini Album,201735
40107,"넉살, 한해, 조우찬, 라이노",쇼미더머니 6 Episode 1,201735
40108,아이유 (IU),밤편지,201735
40109,황치열,Be ordinary,201735
40200,우원재,시차 (We Are),201736
40201,EXO,The Power Of Music - The 4th Album Repackage,201736
40202,선미,SUNMI SPECIAL EDITION [가시나],201736
40203,윤종신,LISTEN 010 좋니,201736
40204,행주,쇼미더머니 6 Episode 4,201736
40205,Wanna One (워너원),1X1=1(TO BE ONE),201736
40206,헤이즈 (Heize),/// (너 먹구름 비),201736
40207,레드벨벳(Red Velvet),The Red Summer - Summer Mini Album,201736
40208,아이유 (IU),밤편지,201736
40209,황치열,Be ordinary,201736
40300,우원재,시차 (We Are),201737
40301,윤종신,LISTEN 010 좋니,201737
40302,선미,SUNMI SPECIAL EDITION [가시나],201737
40303,EXO,The Power Of Music - The 4th Album Repackage,201737
40304,헤이즈 (Heize),/// (너 먹구름 비),201737
40305,Wanna One (워너원),1X1=1(TO BE ONE),201737
40306,아이유 (IU),밤편지,201737
40307,레드벨벳(Red Velvet),The Red Summer - Summer Mini Album,201737
40308,행주,쇼미더머니 6 Episode 4,201737
40309,황치열,Be ordinary,201737
40400,아이유 (IU),꽃갈피 둘,201738
40401,방탄소년단,LOVE YOURSELF 承 `Her`,201738
40402,우원재,시차 (We Are),201738
40403,윤종신,LISTEN 010 좋니,201738
40404,선미,SUNMI SPECIAL EDITION [가시나],201738
40405,아이유 (IU),꽃갈피 둘,201738
40406,방탄소년단,LOVE YOURSELF 承 `Her`,201738
40407,EXO,The Power Of Music - The 4th Album Repackage,201738
40408,젝스키스,ANOTHER LIGHT,201738
40409,방탄소년단,LOVE YOURSELF 承 `Her`,201738
40500,젝스키스,ANOTHER LIGHT,201739
40501,볼빨간사춘기,Red Diary Page.1,201739
40502,아이유 (IU),꽃갈피 둘,201739
40503,아이유 (IU),꽃갈피 둘,201739
40504,방탄소년단,LOVE YOURSELF 承 `Her`,201739
40505,볼빨간사춘기,Red Diary Page.1,201739
40506,윤종신,LISTEN 010 좋니,201739
40507,볼빨간사춘기,Red Diary Page.1,201739
40508,우원재,시차 (We Are),201739
40509,아이유 (IU),꽃갈피 둘,201739
40600,볼빨간사춘기,Red Diary Page.1,201740
40601,젝스키스,ANOTHER LIGHT,201740
40602,볼빨간사춘기,Red Diary Page.1,201740
40603,방탄소년단,LOVE YOURSELF 承 `Her`,201740
40604,볼빨간사춘기,Red Diary Page.1,201740
40605,아이유 (IU),꽃갈피 둘,201740
40606,윤종신,LISTEN 010 좋니,201740
40607,우원재,시차 (We Are),201740
40608,아이유 (IU),꽃갈피 둘,201740
40609,선미,SUNMI SPECIAL EDITION [가시나],201740
40700,뉴이스트 W,"W, HERE",201741
40701,젝스키스,ANOTHER LIGHT,201741
40702,볼빨간사춘기,Red Diary Page.1,201741
40703,볼빨간사춘기,Red Diary Page.1,201741
40704,방탄소년단,LOVE YOURSELF 承 `Her`,201741
40705,윤종신,LISTEN 010 좋니,201741
40706,아이유 (IU),꽃갈피 둘,201741
40707,볼빨간사춘기,Red Diary Page.1,201741
40708,윤종신,건반 위의 하이에나,201741
40709,우원재,시차 (We Are),201741
40800,젝스키스,ANOTHER LIGHT,201742
40801,비투비 (BTOB),Brother Act.,201742
40802,멜로망스(Melomance),Moonlight,201742
40803,볼빨간사춘기,Red Diary Page.1,201742
40804,하이라이트(Highlight),CELEBRATE,201742
40805,윤종신,LISTEN 010 좋니,201742
40806,뉴이스트 W,"W, HERE",201742
40807,볼빨간사춘기,Red Diary Page.1,201742
40808,우원재,시차 (We Are),201742
40809,아이유 (IU),꽃갈피 둘,201742
40900,에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL,201743
40901,에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL,201743
40902,멜로망스(Melomance),Moonlight,201743
40903,에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL,201743
40904,임창정,그 사람을 아나요,201743
40905,비투비 (BTOB),Brother Act.,201743
40906,볼빨간사춘기,Red Diary Page.1,201743
40907,에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL,201743
40908,젝스키스,ANOTHER LIGHT,201743
40909,윤종신,LISTEN 010 좋니,201743
41000,TWICE,twicetagram,201744
41001,에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL,201744
41002,멜로망스(Melomance),Moonlight,201744
41003,에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL,201744
41004,비투비 (BTOB),Brother Act.,201744
41005,성시경,나의 밤 나의 너,201744
41006,볼빨간사춘기,Red Diary Page.1,201744
41007,임창정,그 사람을 아나요,201744
41008,윤종신,LISTEN 010 좋니,201744
41009,에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL,201744
41100,어반 자카파 (Urban Zakapa),"그때의 나, 그때의 우리",201745
41101,멜로망스(Melomance),Moonlight,201745
41102,TWICE,twicetagram,201745
41103,에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL,201745
41104,비투비 (BTOB),Brother Act.,201745
41105,볼빨간사춘기,Red Diary Page.1,201745
41106,에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL,201745
41107,윤종신,LISTEN 010 좋니,201745
41108,EXID,Full Moon,201745
41109,임창정,그 사람을 아나요,201745
41200,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),201746
41201,"윤종신, 민서",2017 월간 윤종신 11월호,201746
41202,어반 자카파 (Urban Zakapa),"그때의 나, 그때의 우리",201746
41203,멜로망스(Melomance),Moonlight,201746
41204,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),201746
41205,TWICE,twicetagram,201746
41206,에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL,201746
41207,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),201746
41208,"소유 (SOYOU), 성시경",소유X성시경 `뻔한 이별`,201746
41209,윤종신,LISTEN 010 좋니,201746
41300,"윤종신, 민서",2017 월간 윤종신 11월호,201747
41301,레드벨벳(Red Velvet),Perfect Velvet - The 2nd Album,201747
41302,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),201747
41303,멜로망스(Melomance),Moonlight,201747
41304,어반 자카파 (Urban Zakapa),"그때의 나, 그때의 우리",201747
41305,"소유 (SOYOU), 성시경",소유X성시경 `뻔한 이별`,201747
41306,TWICE,twicetagram,201747
41307,윤종신,LISTEN 010 좋니,201747
41308,에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL,201747
41309,비투비 (BTOB),Brother Act.,201747
41400,나얼,기억의 빈자리,201748
41401,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),201748
41402,"윤종신, 민서",2017 월간 윤종신 11월호,201748
41403,레드벨벳(Red Velvet),Perfect Velvet - The 2nd Album,201748
41404,멜로망스(Melomance),Moonlight,201748
41405,어반 자카파 (Urban Zakapa),"그때의 나, 그때의 우리",201748
41406,TWICE,twicetagram,201748
41407,윤종신,LISTEN 010 좋니,201748
41408,허각,바보야,201748
41409,에픽하이 (EPIK HIGH),WE`VE DONE SOMETHING WONDERFUL,201748
41500,자이언티(Zion.T),눈,201749
41501,나얼,기억의 빈자리,201749
41502,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),201749
41503,"윤종신, 민서",2017 월간 윤종신 11월호,201749
41504,멜로망스(Melomance),Moonlight,201749
41505,레드벨벳(Red Velvet),Perfect Velvet - The 2nd Album,201749
41506,어반 자카파 (Urban Zakapa),"그때의 나, 그때의 우리",201749
41507,TWICE,twicetagram,201749
41508,윤종신,LISTEN 010 좋니,201749
41509,펀치 (Punch),밤이 되니까,201749
41600,TWICE,Merry & Happy,201750
41601,태연 (TAEYEON),This Christmas - Winter is Coming,201750
41602,나얼,기억의 빈자리,201750
41603,자이언티(Zion.T),눈,201750
41604,Wanna One (워너원),1-1=0 (NOTHING WITHOUT YOU),201750
41605,멜로망스(Melomance),Moonlight,201750
41606,"윤종신, 민서",2017 월간 윤종신 11월호,201750
41607,레드벨벳(Red Velvet),Perfect Velvet - The 2nd Album,201750
41608,지아 (Zia),바보에게 바보가,201750
41609,펀치 (Punch),밤이 되니까,201750
41700,종현 (JONGHYUN),종현 소품집 `이야기 Op.2`,201751
41701,TWICE,Merry & Happy,201751
41702,멜로망스(Melomance),Moonlight,201751
41703,나얼,기억의 빈자리,201751
41704,이하이,SEOULITE,201751
41705,자이언티(Zion.T),눈,201751
41706,종현 (JONGHYUN),종현 소품집 `이야기 Op.1`,201751
41707,문문 (MoonMoon),LIFE IS BEAUTY FULL,201751
41708,"윤종신, 민서",2017 월간 윤종신 11월호,201751
41709,펀치 (Punch),밤이 되니까,201751
41800,DEAN,instagram,201752
41801,EXO,"Universe - 겨울 스페셜 앨범, 2017",201752
41802,TWICE,Merry & Happy,201752
41803,문문 (MoonMoon),LIFE IS BEAUTY FULL,201752
41804,멜로망스(Melomance),Moonlight,201752
41805,종현 (JONGHYUN),종현 소품집 `이야기 Op.2`,201752
41806,나얼,기억의 빈자리,201752
41807,펀치 (Punch),밤이 되니까,201752
41808,"윤종신, 민서",2017 월간 윤종신 11월호,201752
41809,자이언티(Zion.T),눈,201752
41900,박효신,겨울소리,201801
41901,DEAN,instagram,201801
41902,문문 (MoonMoon),LIFE IS BEAUTY FULL,201801
41903,TWICE,Merry & Happy,201801
41904,장덕철,그날처럼,201801
41905,멜로망스(Melomance),Moonlight,201801
41906,나얼,기억의 빈자리,201801
41907,펀치 (Punch),밤이 되니까,201801
41908,"윤종신, 민서",2017 월간 윤종신 11월호,201801
41909,윤종신,LISTEN 010 좋니,201801
42000,장덕철,그날처럼,201802
42001,볼빨간사춘기,#첫사랑,201802
42002,DEAN,instagram,201802
42003,김동률,답장,201802
42004,문문 (MoonMoon),LIFE IS BEAUTY FULL,201802
42005,멜로망스(Melomance),Moonlight,201802
42006,TWICE,Merry & Happy,201802
42007,박효신,겨울소리,201802
42008,펀치 (Punch),밤이 되니까,201802
42009,나얼,기억의 빈자리,201802
42100,장덕철,그날처럼,201803
42101,볼빨간사춘기,#첫사랑,201803
42102,김동률,답장,201803
42103,DEAN,instagram,201803
42104,문문 (MoonMoon),LIFE IS BEAUTY FULL,201803
42105,선미,주인공,201803
42106,멜로망스(Melomance),Moonlight,201803
42107,TWICE,Merry & Happy,201803
42108,펀치 (Punch),밤이 되니까,201803
42109,나얼,기억의 빈자리,201803
42200,장덕철,그날처럼,201804
42201,선미,주인공,201804
42202,수지,Faces of Love,201804
42203,볼빨간사춘기,#첫사랑,201804
42204,종현 (JONGHYUN),Poet｜Artist,201804
42205,문문 (MoonMoon),LIFE IS BEAUTY FULL,201804
42206,멜로망스(Melomance),Moonlight,201804
42207,DEAN,instagram,201804
42208,김동률,답장,201804
42209,청하,Offset,201804
42300,iKON,Return,201805
42301,레드벨벳(Red Velvet),The Perfect Red Velvet - The 2nd Album Repackage,201805
42302,장덕철,그날처럼,201805
42303,선미,주인공,201805
42304,수지,Faces of Love,201805
42305,볼빨간사춘기,#첫사랑,201805
42306,멜로망스(Melomance),Moonlight,201805
42307,문문 (MoonMoon),LIFE IS BEAUTY FULL,201805
42308,청하,Offset,201805
42309,DEAN,instagram,201805
42400,iKON,Return,201806
42401,레드벨벳(Red Velvet),The Perfect Red Velvet - The 2nd Album Repackage,201806
42402,장덕철,그날처럼,201806
42403,모모랜드 (MOMOLAND),GREAT!,201806
42404,선미,주인공,201806
42405,멜로망스(Melomance),Moonlight,201806
42406,볼빨간사춘기,#첫사랑,201806
42407,정승환,눈사람,201806
42408,청하,Offset,201806
42409,문문 (MoonMoon),LIFE IS BEAUTY FULL,201806
42500,iKON,Return,201807
42501,로이킴,그때 헤어지면 돼,201807
42502,장덕철,그날처럼,201807
42503,모모랜드 (MOMOLAND),GREAT!,201807
42504,레드벨벳(Red Velvet),The Perfect Red Velvet - The 2nd Album Repackage,201807
42505,선미,주인공,201807
42506,멜로망스(Melomance),Moonlight,201807
42507,청하,Offset,201807
42508,정승환,눈사람,201807
42509,문문 (MoonMoon),LIFE IS BEAUTY FULL,201807
42600,iKON,Return,201808
42601,로이킴,그때 헤어지면 돼,201808
42602,모모랜드 (MOMOLAND),GREAT!,201808
42603,장덕철,그날처럼,201808
42604,레드벨벳(Red Velvet),The Perfect Red Velvet - The 2nd Album Repackage,201808
42605,청하,Offset,201808
42606,정승환,눈사람,201808
42607,멜로망스(Melomance),Moonlight,201808
42608,선미,주인공,201808
42609,문문 (MoonMoon),LIFE IS BEAUTY FULL,201808
42700,iKON,Return,201809
42701,모모랜드 (MOMOLAND),GREAT!,201809
42702,로이킴,그때 헤어지면 돼,201809
42703,장덕철,그날처럼,201809
42704,레드벨벳(Red Velvet),The Perfect Red Velvet - The 2nd Album Repackage,201809
42705,청하,Offset,201809
42706,멜로망스(Melomance),Moonlight,201809
42707,정승환,눈사람,201809
42708,문문 (MoonMoon),LIFE IS BEAUTY FULL,201809
42709,선미,주인공,201809
42800,iKON,Return,201810
42801,마마무 (Mamamoo),Yellow Flower,201810
42802,모모랜드 (MOMOLAND),GREAT!,201810
42803,헤이즈 (Heize),바람,201810
42804,Wanna One (워너원),약속해요 (I.P.U.) - Special Theme Track,201810
42805,장덕철,그날처럼,201810
42806,로이킴,그때 헤어지면 돼,201810
42807,레드벨벳(Red Velvet),The Perfect Red Velvet - The 2nd Album Repackage,201810
42808,청하,Offset,201810
42809,헤이즈 (Heize),바람,201810
42900,BIGBANG (빅뱅),꽃 길,201811
42901,마마무 (Mamamoo),Yellow Flower,201811
42902,헤이즈 (Heize),바람,201811
42903,iKON,Return,201811
42904,모모랜드 (MOMOLAND),GREAT!,201811
42905,헤이즈 (Heize),바람,201811
42906,장덕철,그날처럼,201811
42907,로이킴,그때 헤어지면 돼,201811
42908,레드벨벳(Red Velvet),The Perfect Red Velvet - The 2nd Album Repackage,201811
42909,청하,Offset,201811
43000,BIGBANG (빅뱅),꽃 길,201812
43001,마마무 (Mamamoo),Yellow Flower,201812
43002,Wanna One (워너원),0+1=1 (I PROMISE YOU),201812
43003,iKON,Return,201812
43004,헤이즈 (Heize),바람,201812
43005,모모랜드 (MOMOLAND),GREAT!,201812
43006,장덕철,그날처럼,201812
43007,로이킴,그때 헤어지면 돼,201812
43008,"배연서 (WEBSTER B), 오담률 (CHIN CHILLA)",고등래퍼2 팀대항전 Part 1,201812
43009,헤이즈 (Heize),바람,201812
43100,BIGBANG (빅뱅),꽃 길,201813
43101,마마무 (Mamamoo),Yellow Flower,201813
43102,iKON,Return,201813
43103,모모랜드 (MOMOLAND),GREAT!,201813
43104,용준형,소나기,201813
43105,헤이즈 (Heize),바람,201813
43106,"배연서 (WEBSTER B), 오담률 (CHIN CHILLA)",고등래퍼2 팀대항전 Part 1,201813
43107,"김하온(HAON), 박준호(PULLIK)",고등래퍼2 팀대항전 Part 2,201813
